Coding,Impression,Major,College,Hired,SPORTSPLAYED,TIKTOK,Age
Excellent,Outgoing,DataScience,PJIT,Yes,Basketball,Nerdystuff,54.90718479
Weak,Outgoing,DataScience,Redbrick,Yes,Basketball,Nerdystuff,51.58712361
OK,Outgoing,DataScience,Peters,No,Tennis,NoAccount,38.14722162
Weak,Confident,IT,Peters,No,NONE,Sillyjunk,55.62525892
OK,Shy,IT,BYU,No,NONE,NoAccount,59.10542391
OK,Outgoing,DataScience,BestCollege,No,Soccer,Sillyjunk,46.72809548
OK,Outgoing,Stats,BYU,No,NONE,NoAccount,52.07395712
Excellent,Shy,CS,Redbrick,No,Soccer,Nerdystuff,53.16894425
Excellent,Nerdy,DataScience,Peters,No,Tennis,Nerdystuff,29.96162496
OK,Outgoing,Stats,Peters,Yes,Soccer,Nerdystuff,51.99119015
Weak,Shy,IT,BYU,No,Soccer,Sillyjunk,44.26308409
OK,Shy,DataScience,Peters,Yes,NONE,Nerdystuff,56.07508137
Weak,Outgoing,IT,Peters,No,Tennis,NoAccount,28.43848942
OK,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,39.56983524
Weak,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,59.65496722
Weak,Shy,CS,Redbrick,No,Soccer,Nerdystuff,37.28498015
Excellent,Nerdy,IT,Peters,Yes,Basketball,Nerdystuff,55.72875411
Weak,Confident,DataScience,Redbrick,No,Basketball,Nerdystuff,23.4469331
Weak,Confident,IT,BYU,No,Soccer,Sillyjunk,52.50118031
Weak,Outgoing,DataScience,BestCollege,No,Basketball,Sillyjunk,49.04923509
Excellent,Shy,IT,Redbrick,No,Soccer,Nerdystuff,23.21069632
OK,Outgoing,DataScience,Peters,Yes,Tennis,Nerdystuff,24.03119417
OK,Outgoing,Stats,Redbrick,Yes,Basketball,Nerdystuff,35.15700006
Excellent,Shy,DataScience,Peters,No,Soccer,Nerdystuff,42.45314714
OK,Outgoing,Stats,Peters,Yes,Tennis,Nerdystuff,40.21540998
Weak,Shy,Stats,BestCollege,No,Basketball,Sillyjunk,52.17776805
OK,Shy,DataScience,Peters,Yes,NONE,Nerdystuff,54.58915961
OK,Outgoing,IT,PJIT,No,Basketball,Nerdystuff,25.02455685
Excellent,Outgoing,Stats,BYU,Yes,Tennis,Nerdystuff,45.27540158
Excellent,Outgoing,CS,PJIT,No,Basketball,Nerdystuff,44.06110292
Weak,Confident,IT,BestCollege,No,Soccer,Sillyjunk,23.18888006
OK,Confident,IT,Peters,No,NONE,Sillyjunk,44.77219052
OK,Nerdy,DataScience,BestCollege,No,Basketball,Sillyjunk,61.96927842
OK,Outgoing,DataScience,PJIT,No,Basketball,Nerdystuff,26.84249148
Excellent,Nerdy,CS,Peters,No,Soccer,Nerdystuff,53.29920035
Weak,Shy,CS,PJIT,No,Basketball,Sillyjunk,26.30774472
Excellent,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,57.93025818
Weak,Confident,IT,Peters,No,Soccer,Nerdystuff,34.36515632
Excellent,Nerdy,Stats,BYU,Yes,Soccer,Sillyjunk,26.63374556
Excellent,Confident,Stats,PJIT,Yes,Basketball,Sillyjunk,59.9515541
OK,Nerdy,Stats,BestCollege,No,NONE,Sillyjunk,50.26869275
Excellent,Shy,DataScience,BestCollege,Yes,Soccer,Sillyjunk,39.4519663
Weak,Shy,Stats,BestCollege,No,NONE,Sillyjunk,32.54619838
Excellent,Confident,Stats,Peters,No,Basketball,Nerdystuff,33.6747818
OK,Shy,IT,BestCollege,No,NONE,Sillyjunk,36.55526389
OK,Confident,DataScience,BYU,No,Soccer,Sillyjunk,46.09448832
Excellent,Shy,DataScience,Peters,No,NONE,Sillyjunk,60.01833695
OK,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,29.03164161
Weak,Nerdy,DataScience,Peters,No,Tennis,Sillyjunk,38.46930533
Excellent,Confident,IT,Redbrick,No,Soccer,Nerdystuff,22.47737986
Excellent,Shy,Stats,Peters,Yes,Basketball,Nerdystuff,29.13119096
OK,Confident,IT,BestCollege,Yes,NONE,Sillyjunk,49.48800254
Weak,Outgoing,DataScience,PJIT,Yes,Basketball,Sillyjunk,30.81786792
OK,Outgoing,IT,PJIT,No,Basketball,Sillyjunk,26.39985231
OK,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,32.01943528
Weak,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,37.44576158
Weak,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,50.49984351
Excellent,Nerdy,Stats,PJIT,Yes,Basketball,Sillyjunk,41.93961052
Weak,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,48.04883411
Excellent,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,60.51266928
Weak,Confident,Stats,BestCollege,Yes,NONE,Sillyjunk,33.04216943
Weak,Nerdy,CS,BYU,Yes,NONE,Sillyjunk,56.29506991
Excellent,Outgoing,IT,BestCollege,No,Basketball,Sillyjunk,59.53013224
Weak,Shy,CS,Peters,No,Tennis,Sillyjunk,27.60359276
Weak,Confident,DataScience,BestCollege,No,Basketball,Sillyjunk,60.14920179
Excellent,Confident,Stats,BYU,Yes,NONE,NoAccount,32.45385982
Excellent,Shy,DataScience,PJIT,Yes,Basketball,Sillyjunk,24.81588722
Weak,Nerdy,IT,BestCollege,No,Soccer,Sillyjunk,36.08555854
Excellent,Outgoing,DataScience,Peters,Yes,Basketball,NoAccount,58.11040299
OK,Shy,CS,BYU,No,Tennis,Nerdystuff,53.77413247
Excellent,Nerdy,DataScience,BestCollege,Yes,Basketball,Sillyjunk,59.16229274
OK,Shy,IT,Peters,No,Soccer,NoAccount,39.09331791
Excellent,Shy,CS,BestCollege,Yes,Soccer,Sillyjunk,58.83974721
Excellent,Confident,DataScience,Redbrick,No,NONE,Sillyjunk,47.46958683
OK,Nerdy,CS,BestCollege,No,Soccer,Sillyjunk,29.77339505
Excellent,Outgoing,Stats,BYU,Yes,Basketball,Nerdystuff,43.91793633
Weak,Nerdy,CS,Redbrick,No,Tennis,Nerdystuff,56.65575244
Weak,Nerdy,DataScience,BestCollege,No,Soccer,Sillyjunk,42.28480176
Excellent,Confident,DataScience,BestCollege,No,Basketball,Sillyjunk,26.74621139
Weak,Confident,CS,BYU,No,Tennis,Sillyjunk,53.11055687
Excellent,Confident,Stats,Peters,No,Tennis,Sillyjunk,57.62302191
Weak,Outgoing,Stats,PJIT,No,Basketball,NoAccount,41.99501848
Weak,Nerdy,IT,BestCollege,No,Tennis,Sillyjunk,52.2477351
Excellent,Nerdy,IT,BYU,Yes,Tennis,NoAccount,21.7214416
OK,Outgoing,IT,PJIT,No,Basketball,NoAccount,51.83896432
OK,Confident,Stats,BYU,No,Soccer,Nerdystuff,22.19045682
Weak,Confident,IT,Peters,Yes,NONE,Sillyjunk,48.91930938
OK,Confident,IT,PJIT,No,Basketball,Sillyjunk,58.67838016
OK,Shy,Stats,BestCollege,No,Basketball,Sillyjunk,40.02791705
Weak,Outgoing,DataScience,Redbrick,No,NONE,Nerdystuff,31.85563361
OK,Outgoing,Stats,Redbrick,No,Soccer,Nerdystuff,59.91794736
Weak,Confident,DataScience,BYU,No,NONE,NoAccount,36.88963989
Weak,Shy,Stats,Peters,No,Basketball,NoAccount,23.9559232
OK,Outgoing,Stats,Redbrick,No,Basketball,Nerdystuff,30.76746845
Excellent,Confident,DataScience,Peters,No,NONE,Sillyjunk,48.6477463
Excellent,Nerdy,Stats,Redbrick,Yes,NONE,Nerdystuff,54.97383871
Excellent,Confident,DataScience,PJIT,No,Basketball,Sillyjunk,55.61286279
OK,Nerdy,DataScience,BYU,No,Soccer,Sillyjunk,59.76719011
OK,Nerdy,IT,Peters,No,NONE,Sillyjunk,41.25588397
OK,Confident,Stats,BYU,No,NONE,Sillyjunk,44.64023529
Excellent,Nerdy,Stats,BYU,No,Tennis,NoAccount,51.84572203
Excellent,Shy,DataScience,BestCollege,Yes,Soccer,Sillyjunk,29.84955243
Weak,Confident,DataScience,BestCollege,No,Soccer,Sillyjunk,34.60026825
OK,Confident,Stats,Peters,Yes,Soccer,Sillyjunk,34.54046161
Excellent,Outgoing,CS,BYU,No,Basketball,Nerdystuff,35.99002291
OK,Outgoing,DataScience,BYU,Yes,NONE,Nerdystuff,51.31522478
Weak,Confident,CS,Peters,No,NONE,Sillyjunk,58.31267138
Weak,Shy,DataScience,Redbrick,No,Tennis,Nerdystuff,46.02003507
OK,Outgoing,IT,Peters,No,NONE,Sillyjunk,59.19869139
Excellent,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,61.74387095
OK,Shy,DataScience,Peters,No,Tennis,Nerdystuff,52.14761653
Excellent,Confident,IT,Peters,No,Soccer,NoAccount,23.32405016
OK,Nerdy,Stats,Peters,No,NONE,Nerdystuff,31.62965596
Weak,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,52.29000266
OK,Confident,DataScience,Redbrick,No,Tennis,Sillyjunk,50.09026704
Weak,Shy,IT,Redbrick,No,Soccer,Nerdystuff,24.22036337
OK,Outgoing,IT,BYU,No,NONE,Sillyjunk,37.3803461
OK,Shy,DataScience,Redbrick,No,Soccer,Nerdystuff,30.6221958
Excellent,Outgoing,CS,BestCollege,Yes,Basketball,Sillyjunk,37.1531883
OK,Nerdy,CS,BestCollege,No,Soccer,Sillyjunk,24.64337671
Excellent,Shy,IT,Redbrick,Yes,Basketball,Nerdystuff,22.46989346
Excellent,Confident,Stats,Peters,No,Tennis,NoAccount,34.31775327
Excellent,Outgoing,DataScience,Peters,Yes,Soccer,Sillyjunk,35.26516901
Weak,Shy,CS,BestCollege,No,Soccer,Sillyjunk,43.4375172
Weak,Nerdy,DataScience,BestCollege,No,Tennis,Sillyjunk,46.03835543
Excellent,Confident,DataScience,BestCollege,Yes,Tennis,Sillyjunk,37.73237773
Excellent,Shy,DataScience,Redbrick,Yes,Soccer,Nerdystuff,47.12781362
Excellent,Outgoing,Stats,PJIT,No,Basketball,NoAccount,43.7113501
Excellent,Confident,DataScience,Redbrick,Yes,NONE,Sillyjunk,52.45349827
Weak,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,57.27788089
Excellent,Nerdy,IT,Peters,No,Tennis,Nerdystuff,30.5063764
Weak,Nerdy,IT,PJIT,No,Basketball,Sillyjunk,22.3922888
OK,Nerdy,CS,PJIT,No,Basketball,Nerdystuff,40.73954656
Excellent,Nerdy,Stats,BYU,Yes,Soccer,NoAccount,60.974785
Weak,Confident,CS,Peters,No,Tennis,Sillyjunk,55.06142506
Weak,Confident,Stats,Redbrick,No,Soccer,Nerdystuff,36.0979684
OK,Confident,DataScience,Redbrick,No,Tennis,Nerdystuff,23.44516113
Excellent,Outgoing,CS,BestCollege,No,Tennis,Sillyjunk,36.15244652
Weak,Shy,IT,PJIT,No,Basketball,NoAccount,47.80020172
Weak,Nerdy,DataScience,BestCollege,No,Tennis,Sillyjunk,53.11878158
Excellent,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,54.91545288
Weak,Shy,IT,PJIT,No,Basketball,NoAccount,31.43577532
Weak,Outgoing,DataScience,Peters,No,Soccer,Nerdystuff,28.75214651
OK,Nerdy,CS,Redbrick,No,NONE,Nerdystuff,54.87121024
Excellent,Outgoing,CS,PJIT,Yes,Basketball,Nerdystuff,49.95375713
OK,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,34.06779475
OK,Nerdy,CS,PJIT,No,Basketball,NoAccount,58.52878612
OK,Nerdy,DataScience,Redbrick,No,Soccer,Nerdystuff,45.19479104
Weak,Outgoing,Stats,BYU,No,Tennis,NoAccount,54.40659405
OK,Outgoing,Stats,PJIT,No,Basketball,Nerdystuff,41.74108144
Excellent,Outgoing,CS,PJIT,Yes,Basketball,Nerdystuff,37.33351534
OK,Outgoing,Stats,PJIT,Yes,Basketball,Sillyjunk,55.17023099
Excellent,Outgoing,IT,PJIT,Yes,Basketball,NoAccount,28.95769094
OK,Shy,IT,PJIT,No,Basketball,Sillyjunk,51.37537107
Weak,Outgoing,Stats,BYU,No,NONE,Sillyjunk,49.84935448
Excellent,Confident,IT,Redbrick,No,Soccer,Sillyjunk,43.02222877
Weak,Confident,DataScience,Peters,No,Basketball,Sillyjunk,25.10664519
Weak,Outgoing,CS,BestCollege,No,Soccer,Sillyjunk,57.1232543
Weak,Shy,CS,BestCollege,Yes,Tennis,Sillyjunk,55.97142604
OK,Nerdy,CS,Redbrick,No,NONE,Nerdystuff,37.77700824
Excellent,Shy,IT,BYU,No,Tennis,NoAccount,43.83448403
OK,Confident,DataScience,Peters,No,Basketball,NoAccount,36.69023935
OK,Confident,CS,BYU,Yes,Basketball,Nerdystuff,26.36175634
Excellent,Shy,Stats,BestCollege,Yes,Soccer,Sillyjunk,46.7137802
OK,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,53.21681025
Excellent,Shy,DataScience,BestCollege,Yes,Soccer,Sillyjunk,59.95161632
OK,Confident,Stats,BYU,No,Tennis,NoAccount,35.88767032
Weak,Outgoing,IT,BestCollege,No,Soccer,Sillyjunk,55.65048071
OK,Confident,IT,BYU,No,Tennis,Nerdystuff,32.95410896
OK,Outgoing,IT,BYU,No,Soccer,Sillyjunk,38.8883573
Excellent,Confident,CS,Peters,No,Tennis,Sillyjunk,57.0661585
OK,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,49.4248945
Weak,Shy,CS,BYU,No,NONE,Nerdystuff,59.74390523
Excellent,Shy,DataScience,Peters,Yes,Basketball,Sillyjunk,38.20672932
OK,Outgoing,CS,BestCollege,Yes,Tennis,Sillyjunk,54.682591
OK,Outgoing,DataScience,Redbrick,No,Basketball,Nerdystuff,27.4568277
Excellent,Confident,DataScience,BestCollege,Yes,Soccer,Sillyjunk,33.58460063
Weak,Outgoing,CS,BestCollege,Yes,NONE,Sillyjunk,41.99126602
OK,Shy,DataScience,BestCollege,No,NONE,Sillyjunk,31.94723821
Weak,Shy,CS,BYU,No,NONE,Nerdystuff,44.48873987
OK,Confident,Stats,Redbrick,No,Basketball,Nerdystuff,26.12585425
Weak,Confident,IT,PJIT,No,Basketball,NoAccount,25.03430792
Excellent,Outgoing,Stats,BestCollege,No,Soccer,Sillyjunk,22.85518859
Weak,Nerdy,IT,Redbrick,No,Tennis,Nerdystuff,45.71885554
Excellent,Outgoing,DataScience,BYU,No,Basketball,Nerdystuff,27.8623309
OK,Confident,Stats,Redbrick,No,Tennis,Nerdystuff,22.39676882
Excellent,Outgoing,DataScience,BestCollege,Yes,NONE,Sillyjunk,40.44701356
Weak,Shy,CS,Peters,No,NONE,Sillyjunk,52.46342464
Weak,Outgoing,Stats,Peters,No,NONE,Sillyjunk,26.24906969
Weak,Shy,IT,PJIT,No,Basketball,Nerdystuff,38.48459168
Weak,Nerdy,CS,BYU,No,Basketball,Sillyjunk,58.00466545
Excellent,Outgoing,CS,BYU,Yes,Basketball,Nerdystuff,25.54596457
Weak,Nerdy,IT,PJIT,No,Basketball,Sillyjunk,53.41981662
Weak,Confident,CS,BYU,Yes,NONE,Sillyjunk,44.69188728
OK,Outgoing,CS,BYU,Yes,Basketball,Sillyjunk,50.00356569
Weak,Nerdy,IT,BYU,No,Tennis,Sillyjunk,37.57845436
OK,Confident,DataScience,PJIT,Yes,Basketball,NoAccount,34.24575462
OK,Shy,CS,Redbrick,No,Tennis,Nerdystuff,40.5682299
OK,Outgoing,Stats,PJIT,Yes,Basketball,NoAccount,32.85808526
Weak,Outgoing,CS,PJIT,Yes,Basketball,Sillyjunk,57.83544057
OK,Shy,DataScience,Peters,No,NONE,Sillyjunk,53.45454321
OK,Shy,DataScience,Redbrick,No,NONE,Nerdystuff,48.97803172
Excellent,Confident,Stats,Peters,No,NONE,Sillyjunk,56.49470616
OK,Outgoing,Stats,BestCollege,No,NONE,Sillyjunk,39.52316629
Weak,Shy,DataScience,BestCollege,No,NONE,Sillyjunk,54.81280853
Weak,Shy,Stats,Redbrick,No,Soccer,Nerdystuff,59.27819376
Excellent,Nerdy,CS,BYU,Yes,Basketball,NoAccount,22.6089258
OK,Shy,Stats,PJIT,Yes,Basketball,Nerdystuff,55.16754979
OK,Outgoing,CS,BYU,No,Basketball,Sillyjunk,52.77077294
Excellent,Nerdy,IT,BestCollege,No,Soccer,Sillyjunk,57.71286521
Excellent,Confident,Stats,Redbrick,No,Tennis,Sillyjunk,46.06550128
Excellent,Outgoing,CS,BYU,No,Basketball,NoAccount,29.09942071
OK,Outgoing,DataScience,BYU,Yes,Basketball,NoAccount,42.3828101
Excellent,Shy,CS,Redbrick,Yes,Tennis,Nerdystuff,55.17076075
Excellent,Shy,IT,BestCollege,Yes,Basketball,Sillyjunk,28.24542473
Weak,Confident,DataScience,Peters,No,NONE,Sillyjunk,46.39115939
Excellent,Outgoing,CS,BYU,No,Basketball,Sillyjunk,57.12975954
Excellent,Outgoing,CS,PJIT,No,Basketball,NoAccount,53.98739721
OK,Confident,IT,Redbrick,No,Soccer,Nerdystuff,30.60683003
Excellent,Nerdy,Stats,BYU,Yes,Tennis,Nerdystuff,55.5527717
Excellent,Shy,DataScience,PJIT,No,Basketball,Nerdystuff,47.34332265
OK,Shy,CS,Redbrick,No,Tennis,Nerdystuff,61.17663022
Excellent,Nerdy,DataScience,BYU,No,Soccer,Nerdystuff,33.14188809
OK,Shy,DataScience,BestCollege,No,Soccer,Sillyjunk,45.91642941
OK,Outgoing,IT,Redbrick,No,Basketball,Nerdystuff,32.42204971
OK,Shy,IT,Peters,Yes,Basketball,NoAccount,25.02278002
Weak,Shy,CS,BYU,No,Basketball,Sillyjunk,24.46065674
Weak,Nerdy,DataScience,Redbrick,No,Basketball,Nerdystuff,27.84631154
Weak,Outgoing,IT,BYU,No,NONE,Nerdystuff,39.8780707
Excellent,Outgoing,Stats,Redbrick,No,Tennis,Nerdystuff,57.00736232
Excellent,Shy,CS,Peters,No,NONE,Nerdystuff,50.83882375
Weak,Shy,DataScience,Peters,No,Basketball,NoAccount,45.96887137
Weak,Nerdy,Stats,Peters,No,Soccer,NoAccount,52.91405699
Excellent,Outgoing,Stats,Peters,Yes,Basketball,NoAccount,29.41373783
Weak,Outgoing,CS,BestCollege,No,Tennis,Sillyjunk,26.55852621
OK,Confident,Stats,Peters,No,Soccer,Sillyjunk,52.14539794
Weak,Shy,IT,Redbrick,No,Soccer,Nerdystuff,24.19424845
Weak,Outgoing,Stats,Peters,No,Basketball,Nerdystuff,60.39832203
Weak,Confident,IT,Redbrick,Yes,Tennis,Nerdystuff,21.10480911
OK,Confident,CS,Peters,No,Soccer,NoAccount,25.79366664
Excellent,Confident,DataScience,BYU,No,Basketball,Sillyjunk,24.79908728
OK,Outgoing,IT,BestCollege,Yes,Soccer,Sillyjunk,52.66631265
Excellent,Confident,DataScience,BestCollege,Yes,Basketball,Sillyjunk,41.43347879
Excellent,Outgoing,CS,Peters,No,Basketball,NoAccount,36.13343987
Excellent,Outgoing,Stats,PJIT,Yes,Basketball,Nerdystuff,21.86116924
OK,Shy,CS,Peters,No,Soccer,NoAccount,49.09523067
Excellent,Shy,Stats,BYU,No,Soccer,NoAccount,47.46392848
Weak,Outgoing,IT,BestCollege,No,Soccer,Sillyjunk,25.99436202
OK,Shy,DataScience,BYU,No,Tennis,Nerdystuff,47.57748934
Weak,Confident,CS,BestCollege,No,NONE,Sillyjunk,34.51102887
Weak,Outgoing,DataScience,Peters,No,Basketball,Nerdystuff,31.11783379
OK,Shy,IT,Peters,Yes,Soccer,NoAccount,40.96281723
Weak,Outgoing,IT,BYU,No,NONE,NoAccount,46.92291828
Weak,Outgoing,Stats,BestCollege,No,Basketball,Sillyjunk,45.2227663
Weak,Shy,DataScience,BYU,No,Soccer,Sillyjunk,58.38616827
Weak,Confident,Stats,PJIT,No,Basketball,Sillyjunk,34.36009669
Excellent,Nerdy,CS,PJIT,Yes,Basketball,NoAccount,38.15164737
Excellent,Nerdy,CS,PJIT,Yes,Basketball,Sillyjunk,29.32125762
Weak,Confident,DataScience,Redbrick,No,NONE,Sillyjunk,55.43725388
Weak,Nerdy,IT,Redbrick,Yes,Tennis,Nerdystuff,56.10357616
Weak,Confident,DataScience,Peters,Yes,NONE,Nerdystuff,36.80192992
OK,Outgoing,CS,Peters,No,Tennis,Sillyjunk,46.56819753
OK,Shy,DataScience,Peters,No,Soccer,Sillyjunk,45.70620392
OK,Shy,DataScience,Redbrick,No,Basketball,Nerdystuff,36.11789395
OK,Outgoing,DataScience,BestCollege,No,Basketball,Sillyjunk,49.70411137
OK,Outgoing,IT,BYU,No,Basketball,NoAccount,28.45844044
OK,Nerdy,Stats,BYU,No,Tennis,Nerdystuff,50.16386123
Weak,Outgoing,DataScience,BestCollege,No,Tennis,Sillyjunk,56.08653021
OK,Outgoing,CS,BYU,No,Tennis,Nerdystuff,37.63319573
Weak,Outgoing,Stats,PJIT,No,Basketball,Sillyjunk,27.55811434
OK,Shy,Stats,Redbrick,No,NONE,Nerdystuff,51.21639084
Excellent,Nerdy,IT,BestCollege,Yes,Tennis,Sillyjunk,31.16107566
Excellent,Nerdy,IT,BestCollege,Yes,Basketball,Sillyjunk,41.82434505
Excellent,Confident,DataScience,BestCollege,Yes,Basketball,Sillyjunk,22.00529482
Weak,Confident,DataScience,Redbrick,Yes,Soccer,Sillyjunk,57.90380011
Weak,Nerdy,DataScience,PJIT,No,Basketball,NoAccount,51.8086403
Weak,Outgoing,CS,Peters,Yes,NONE,NoAccount,32.79223511
Excellent,Confident,CS,BestCollege,No,Soccer,Sillyjunk,34.2251291
Excellent,Outgoing,DataScience,PJIT,No,Basketball,Nerdystuff,42.02544379
OK,Outgoing,DataScience,Peters,No,Basketball,Sillyjunk,42.56761378
Weak,Outgoing,DataScience,BYU,No,Basketball,Sillyjunk,54.39285633
OK,Outgoing,DataScience,Peters,Yes,NONE,Nerdystuff,44.00069921
Excellent,Outgoing,IT,Redbrick,No,NONE,Nerdystuff,58.52661712
Weak,Confident,Stats,BYU,No,Tennis,NoAccount,31.30484044
Excellent,Outgoing,IT,PJIT,No,Basketball,Sillyjunk,47.30162355
Weak,Outgoing,CS,BestCollege,No,Basketball,Sillyjunk,44.71157618
OK,Shy,DataScience,Redbrick,No,NONE,Nerdystuff,47.9420957
Excellent,Outgoing,DataScience,Peters,Yes,Basketball,NoAccount,39.38808647
Excellent,Shy,Stats,PJIT,Yes,Basketball,NoAccount,42.88109382
Weak,Shy,IT,BYU,No,Soccer,Sillyjunk,28.73987519
Excellent,Outgoing,Stats,BYU,Yes,Soccer,NoAccount,32.94336116
Excellent,Outgoing,Stats,BYU,No,Basketball,Nerdystuff,29.08707876
OK,Nerdy,DataScience,Peters,Yes,Basketball,Nerdystuff,53.65766107
Excellent,Shy,IT,Peters,No,NONE,Nerdystuff,45.45022324
Excellent,Shy,IT,BYU,No,Tennis,Sillyjunk,44.02952277
Weak,Shy,Stats,BYU,No,Tennis,Nerdystuff,52.93061516
OK,Nerdy,IT,BYU,No,Tennis,Sillyjunk,28.99351167
Excellent,Outgoing,DataScience,PJIT,No,Basketball,Nerdystuff,28.52129338
OK,Confident,Stats,PJIT,No,Basketball,Sillyjunk,34.68537847
OK,Shy,DataScience,PJIT,Yes,Basketball,Nerdystuff,51.05504349
Weak,Confident,CS,BYU,No,Basketball,Nerdystuff,22.92363599
Excellent,Outgoing,DataScience,Peters,No,Tennis,NoAccount,45.41586939
OK,Confident,CS,BestCollege,Yes,Tennis,Sillyjunk,41.54698353
OK,Confident,Stats,Redbrick,No,Basketball,Sillyjunk,44.20862467
Excellent,Shy,CS,BYU,Yes,NONE,NoAccount,60.49470922
Weak,Nerdy,DataScience,Redbrick,No,NONE,Nerdystuff,33.17753492
OK,Confident,IT,Redbrick,No,Tennis,Nerdystuff,22.60485761
Weak,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,51.51447424
OK,Outgoing,DataScience,PJIT,Yes,Basketball,NoAccount,48.71447868
OK,Confident,IT,PJIT,No,Basketball,Nerdystuff,38.08161562
Excellent,Outgoing,Stats,Peters,Yes,Tennis,Sillyjunk,45.35866957
OK,Outgoing,Stats,BestCollege,No,Tennis,Sillyjunk,33.2875765
Excellent,Shy,Stats,PJIT,No,Basketball,NoAccount,35.89626601
Excellent,Outgoing,CS,BestCollege,Yes,NONE,Sillyjunk,24.30144805
Weak,Shy,CS,PJIT,Yes,Basketball,NoAccount,26.52515011
Weak,Outgoing,IT,Redbrick,No,Tennis,Nerdystuff,58.57422712
OK,Shy,Stats,Peters,No,Tennis,NoAccount,58.61132339
Weak,Shy,DataScience,Redbrick,No,Basketball,Nerdystuff,55.07412306
Weak,Nerdy,DataScience,PJIT,Yes,Basketball,Sillyjunk,52.54675839
OK,Confident,DataScience,BestCollege,No,Basketball,Sillyjunk,25.20585104
OK,Confident,Stats,Redbrick,No,Soccer,Sillyjunk,49.99564418
Weak,Nerdy,CS,Peters,No,NONE,Sillyjunk,23.52373572
Excellent,Confident,Stats,BYU,No,NONE,Sillyjunk,61.95131685
OK,Shy,Stats,BYU,No,Basketball,Sillyjunk,50.47226909
Excellent,Confident,CS,Peters,No,Tennis,Sillyjunk,44.22300759
Weak,Nerdy,Stats,BYU,No,Soccer,Sillyjunk,56.48443456
OK,Shy,Stats,BYU,No,Tennis,Sillyjunk,27.3481978
Excellent,Confident,IT,Peters,Yes,Soccer,NoAccount,39.75121135
Excellent,Confident,Stats,BestCollege,No,NONE,Sillyjunk,22.69101614
Excellent,Outgoing,Stats,BYU,Yes,Basketball,Sillyjunk,44.52099584
OK,Shy,CS,Peters,Yes,NONE,Sillyjunk,55.25876396
Excellent,Shy,CS,Peters,Yes,NONE,NoAccount,40.73853799
OK,Outgoing,Stats,BYU,No,Tennis,NoAccount,53.65110766
Weak,Shy,IT,BYU,No,Soccer,Sillyjunk,61.60504696
OK,Nerdy,CS,Peters,Yes,Tennis,Nerdystuff,45.32782799
OK,Shy,IT,Redbrick,No,Basketball,Nerdystuff,51.03185559
Excellent,Outgoing,IT,Peters,No,Basketball,Nerdystuff,60.30308239
OK,Shy,Stats,Redbrick,No,Soccer,Nerdystuff,22.33864983
Excellent,Confident,CS,PJIT,Yes,Basketball,Nerdystuff,40.24646514
OK,Shy,Stats,BYU,No,Basketball,Sillyjunk,60.83624147
Weak,Nerdy,CS,Peters,No,Soccer,Nerdystuff,32.38570491
Weak,Confident,IT,PJIT,No,Basketball,Sillyjunk,43.21464338
OK,Outgoing,Stats,BestCollege,Yes,Basketball,Sillyjunk,27.31698666
OK,Outgoing,Stats,PJIT,Yes,Basketball,NoAccount,40.13751581
OK,Shy,IT,PJIT,No,Basketball,NoAccount,61.75621978
Weak,Shy,CS,BYU,No,Tennis,NoAccount,54.24458017
OK,Nerdy,IT,PJIT,No,Basketball,Nerdystuff,31.7859871
Weak,Outgoing,IT,Redbrick,Yes,NONE,Nerdystuff,43.590675
OK,Nerdy,Stats,BYU,No,Soccer,NoAccount,52.89017609
OK,Outgoing,Stats,Redbrick,No,Soccer,Nerdystuff,51.48517194
OK,Nerdy,DataScience,BYU,No,Basketball,NoAccount,54.82240526
Weak,Outgoing,DataScience,Peters,No,Basketball,NoAccount,58.4088611
Weak,Outgoing,CS,BYU,No,Basketball,Sillyjunk,28.60506612
Excellent,Nerdy,DataScience,BYU,Yes,NONE,Nerdystuff,59.37393947
Weak,Outgoing,IT,Redbrick,No,Tennis,Nerdystuff,42.35215324
Weak,Nerdy,DataScience,BYU,No,Soccer,Nerdystuff,30.76250332
OK,Nerdy,IT,PJIT,Yes,Basketball,NoAccount,29.9765045
Excellent,Nerdy,IT,BYU,No,Tennis,Nerdystuff,44.86113813
Weak,Outgoing,CS,PJIT,No,Basketball,Sillyjunk,55.41132819
